id_distribuidor,folio,saldo_vencido_total,pagos_vencidos,creditos_totales,creditos_con_claves_prevencion,creditos_completados_con_atraso,creditos_completados_sin_atraso
99026,1063536047,818.0,5.0,50,22,1,49
99029,1063536281,0.0,0.0,3,2,0,3
99030,1063536036,9301.0,32.0,37,4,1,36
99034,1063536021,8895.0,84.0,7,5,1,6
99039,1063536018,15152.0,157.0,33,28,5,28
99042,1063536013,0.0,246.0,9,0,0,9
99043,1063536357,120640.0,161.0,199,46,5,194
99044,1063536010,15677.0,184.0,174,35,3,171
99082,1063536397,41418.0,21.0,34,12,2,32
99098,1063537478,27173.0,69.0,51,22,6,45
99102,1063537481,14723.0,37.0,28,10,4,24
99104,1063537473,3678.0,149.0,23,18,1,22
99107,1063537464,20079.0,112.0,38,19,5,33
99115,1063537421,51243.0,14.0,19,14,2,17
99132,1063536725,12636.0,57.0,59,27,2,57
99145,1063537119,96467.0,241.0,52,31,7,45
99151,1063537169,60324.0,200.0,38,19,9,29
99172,1063538532,42248.0,88.0,119,44,6,113
99189,1063538523,27005.0,96.0,10,4,5,5
99215,1063537878,34242.0,50.0,25,15,8,17
99216,1063536554,174357.0,136.0,48,34,7,41
99217,1063536546,85960.0,16.0,22,10,2,20
99220,1063536536,109968.0,180.0,84,56,6,78
99223,1063536533,6000.0,8.0,6,5,1,5
99228,1063536600,19810.0,53.0,17,9,2,15
99230,1063536597,374.0,1.0,57,47,1,56
99240,1063536589,31136.0,109.0,56,37,3,53
99256,1063536426,25220.0,38.0,65,19,5,60
99260,1063536571,12193.0,90.0,53,38,2,51
99264,1063538175,67575.0,114.0,38,29,6,32
99265,1063538171,167608.0,84.0,33,18,5,28
99268,1063536569,15867.0,52.0,57,36,5,52
99269,1063538165,134887.0,189.0,41,15,9,32
99271,1063536336,9423.0,40.0,14,9,3,11
99277,1063538515,41714.0,48.0,17,6,4,13
99299,1063536525,7615.0,32.0,25,2,4,21
99314,1063536527,5175.0,22.0,6,3,1,5
99317,1063536817,62939.0,28.0,33,18,2,31
99320,1063536821,47865.0,40.0,10,6,7,3
99330,1063536867,7506.0,74.0,18,5,4,14
99332,1063536823,65052.0,185.0,58,8,9,49
99334,1063536833,79521.0,87.0,13,7,4,9
99335,1063536802,260312.0,211.0,56,13,18,38
99337,1063536837,82144.0,59.0,20,7,5,15
99344,1063536479,0.0,5.0,19,8,0,19
99357,1063536465,15766.0,23.0,20,9,3,17
99358,1063536452,0.0,1.0,32,6,0,32
99360,1063536443,7224.0,378.0,375,21,2,373
99361,1063536435,5772.0,12.0,13,7,2,11
99362,1063536432,12940.0,19.0,20,11,1,19
99369,1063536559,0.0,6.0,16,9,0,16
99371,1063536604,25615.0,32.0,29,23,2,27
99372,1063536611,0.0,10.0,20,13,0,20
99373,1063538182,22737.0,70.0,21,1,3,18
99374,1063536614,7491.0,6.0,22,16,1,21
99375,1063536530,181250.0,88.0,23,14,9,14
99376,1063536529,9851.0,9.0,34,9,4,30
99377,1063536616,590.0,3.0,9,4,1,8
99378,1063537415,3324.0,32.0,14,4,1,13
99390,1063537681,60036.0,37.0,15,6,6,9
99392,1063537676,8260.0,14.0,10,8,2,8
99404,1063536697,6387.0,67.0,28,8,4,24
99405,1063536680,27602.0,34.0,26,23,3,23
99406,1063536663,49529.0,274.0,801,18,9,792
99408,1063537073,20737.0,15.0,14,8,1,13
99411,1063536640,19788.0,75.0,30,21,7,23
99432,1063536632,6380.0,33.0,7,4,1,6
99434,1063536628,0.0,7.0,75,10,0,75
99435,1063536480,11470.0,27.0,4,2,2,2
99449,1063536715,1088.0,94.0,18,0,1,17
99460,1063537669,75974.0,95.0,23,9,9,14
99461,1063536707,133288.0,47.0,18,8,2,16
99462,1063537667,3162.0,80.0,19,7,3,16
99466,1063538600,4514.0,24.0,26,13,1,25
99467,1063538599,55610.0,94.0,44,21,7,37
99468,1063538585,17750.0,33.0,39,15,4,35
99475,1063536623,2488.0,96.0,17,4,4,13
99483,1063536481,8362.0,6.0,17,7,1,16
99485,1063536704,2486.0,28.0,15,7,3,12
99488,1063536701,1530.0,48.0,6,1,2,4
99493,1063538580,3540.0,66.0,53,17,1,52
99614,1063537265,12704.0,69.0,44,21,3,41
99615,1063537258,59784.0,144.0,59,31,9,50
99616,1063537248,9125.0,44.0,19,8,3,16
99618,1063537245,13564.0,25.0,19,10,3,16
99621,1063537233,20932.0,18.0,44,19,3,41
99630,1063537127,3510.0,32.0,7,3,1,6
99724,1063536732,48850.0,162.0,58,36,5,53
99735,1063537619,0.0,2.0,10,3,0,10
99737,1063537636,15030.0,39.0,106,45,3,103
99739,1063537630,68387.0,142.0,58,17,11,47
99743,1063537606,47982.0,142.0,24,18,6,18
99744,1063537625,68246.0,224.0,47,17,10,37
99762,1063536781,26428.0,33.0,33,25,4,29
99765,1063538938,103747.0,64.0,34,6,4,30
99777,1063538399,57103.0,236.0,37,25,10,27
99787,1063538397,37954.0,120.0,85,35,3,82
99815,1063538392,27450.0,58.0,22,11,4,18
99816,1063536790,40272.0,81.0,44,11,13,31
99824,1063537030,48996.0,128.0,59,29,5,54
99826,1063537055,16272.0,97.0,33,22,6,27
99830,1063537853,83700.0,57.0,17,11,3,14
99831,1063537053,20563.0,358.0,55,34,7,48
99833,1063537058,45084.0,125.0,15,10,5,10
99834,1063537875,10282.0,70.0,11,7,4,7
99842,1063537485,25783.0,144.0,38,17,7,31
99845,1063537342,98.0,38.0,9,3,1,8
99849,1063537355,0.0,8.0,14,6,0,14
99851,1063537346,3041.0,9.0,17,6,1,16
99852,1063537336,8862.0,41.0,24,7,3,21
99854,1063537150,9581.0,10.0,38,16,3,35
99861,1063537601,9794.0,28.0,32,20,3,29
99862,1063537599,18178.0,86.0,67,19,5,62
99865,1063537593,36250.0,50.0,13,6,2,11
99868,1063537519,25833.0,49.0,8,3,4,4
99870,1063537588,134842.0,108.0,74,51,8,66
99878,1063537584,18344.0,22.0,42,31,3,39
99879,1063537514,5700.0,34.0,17,11,3,14
99880,1063537872,21757.0,92.0,14,8,4,10
99881,1063536973,60793.0,144.0,78,52,7,71
99882,1063537487,6925.0,47.0,18,6,2,16
99887,1063536993,2983.0,87.0,21,5,2,19
99888,1063536965,5430.0,10.0,15,12,1,14
99889,1063536987,5521.0,53.0,64,13,4,60
99890,1063536951,7062.0,231.0,67,31,4,63
99891,1063536946,17091.0,26.0,38,17,2,36
99894,1063537450,68269.0,176.0,37,26,8,29
99895,1063537509,39954.0,151.0,16,11,7,9
99897,1063537443,34104.0,37.0,24,18,5,19
99898,1063537437,48101.0,110.0,39,21,4,35
99902,1063537431,14601.0,94.0,56,38,2,54
99908,1063537023,51626.0,96.0,32,20,6,26
99909,1063537018,11109.0,74.0,42,24,2,40
99910,1063537015,23175.0,86.0,71,56,6,65
99911,1063537012,11109.0,25.0,20,14,1,19
99912,1063537011,2089.0,1.0,3,0,1,2
99913,1063537008,34256.0,206.0,35,2,3,32
99914,1063537001,7009.0,65.0,24,17,4,20
99917,1063537002,193527.0,190.0,68,33,13,55
99939,1063536932,0.0,31.0,34,16,0,34
99956,1063537865,38.0,8.0,14,6,1,13
99957,1063537309,1582.0,2.0,12,5,1,11
99961,1063537576,18445.0,155.0,84,35,11,73
99963,1063537752,86125.0,197.0,64,23,14,50
99966,1063536926,0.0,8.0,43,26,0,43
99973,1063536922,1011.0,305.0,30,18,1,29
99975,1063536908,96444.0,60.0,24,17,7,17
99987,1063536982,15089.0,24.0,14,3,1,13
99993,1063536980,18688.0,60.0,65,13,3,62
